year;county;domestic_background;gender;exam_score
2016;Ida-Virumaa;Russian;Female;45
2016;Läänemaa;Estonian;Female;36
2016;Tartumaa;Estonian;Male;19
2016;Harjumaa;Estonian;Male;45
2016;Harjumaa;Russian;Female;34
2016;Harjumaa;Estonian;Male;42
2016;Harjumaa;Estonian;Female;39
2016;Tartumaa;Estonian;Male;32
2016;Harjumaa;Estonian;Male;14
2016;Harjumaa;Estonian;Female;48
2016;Hiiumaa;Estonian;Female;32
2016;Lääne-Virumaa;Estonian;Male;46
2016;Harjumaa;Estonian;Male;30
2016;Põlvamaa;Estonian;Female;49
2016;Harjumaa;Estonian;Male;20
2016;Viljandimaa;Estonian;Female;38
2016;Ida-Virumaa;Russian;Female;33
2016;Tartumaa;Estonian;Female;22
2016;Võrumaa;Estonian;Female;35
2016;Raplamaa;Estonian;Female;47
2016;Harjumaa;Russian;Female;48
2016;Harjumaa;Estonian;Female;32
2016;Ida-Virumaa;Estonian;Female;47
2016;Tartumaa;Russian;Female;45
2016;Ida-Virumaa;Estonian;Female;40
2016;Harjumaa;Estonian;Male;31
2016;Harjumaa;Russian;Male;40
2016;Tartumaa;Estonian;Male;23
2016;Järvamaa;Estonian;Female;30
2016;Tartumaa;Estonian;Female;47
2016;Ida-Virumaa;Estonian;Male;40
2016;Pärnumaa;Estonian;Female;19
2016;Võrumaa;Estonian;Male;25
2016;Saaremaa;Estonian;Female;46
2016;Harjumaa;Estonian;Female;47
2016;Lääne-Virumaa;Estonian;Male;32
2016;Tartumaa;Estonian;Male;47
2016;Harjumaa;Russian;Male;44
2016;Ida-Virumaa;Russian;Female;45
2016;Viljandimaa;Estonian;Female;32
2016;Harjumaa;Estonian;Female;48
2016;Harjumaa;Estonian;Male;37
2016;Harjumaa;Estonian;Male;46
2016;Võrumaa;Estonian;Male;40
2016;Harjumaa;Estonian;Female;40
2016;Tartumaa;Estonian;Female;36
2016;Põlvamaa;Estonian;Female;45
2016;Harjumaa;Russian;Male;43
2016;Tartumaa;Estonian;Female;40
2016;Harjumaa;Estonian;Female;42
2016;Ida-Virumaa;Russian;Female;44
2016;Võrumaa;Estonian;Male;25
2016;Raplamaa;Estonian;Male;45
2016;Harjumaa;Estonian;Female;47
2016;Harjumaa;Russian;Male;46
2016;Harjumaa;Estonian;Male;37
2016;Harjumaa;Estonian;Male;28
2016;Järvamaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;37
2016;Harjumaa;Russian;Male;48
2016;Jõgevamaa;Estonian;Male;43
2016;Harjumaa;Estonian;Male;28
2016;Lääne-Virumaa;Estonian;Male;34
2016;Tartumaa;Estonian;Female;46
2016;Harjumaa;Estonian;Male;41
2016;Harjumaa;Estonian;Male;34
2016;Harjumaa;Russian;Female;40
2016;Harjumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Female;23
2016;Raplamaa;Estonian;Female;34
2016;Ida-Virumaa;Estonian;Male;40
2016;Harjumaa;Estonian;Male;32
2016;Viljandimaa;Estonian;Female;32
2016;Harjumaa;Russian;Female;37
2016;Jõgevamaa;Estonian;Male;36
2016;Harjumaa;Estonian;Female;24
2016;Tartumaa;Estonian;Female;43
2016;Harjumaa;Russian;Female;35
2016;Jõgevamaa;Estonian;Male;30
2016;Harjumaa;Estonian;Male;42
2016;Valgamaa;Russian;Male;29
2016;Tartumaa;Estonian;Male;43
2016;Harjumaa;Estonian;Female;40
2016;Tartumaa;Estonian;Female;40
2016;Harjumaa;Russian;Female;43
2016;Tartumaa;Estonian;Female;44
2016;Harjumaa;Estonian;Male;47
2016;Järvamaa;Estonian;Female;41
2016;Harjumaa;Russian;Female;40
2016;Harjumaa;Estonian;Female;28
2016;Ida-Virumaa;Russian;Female;37
2016;Pärnumaa;Estonian;Female;35
2016;Harjumaa;Estonian;Female;27
2016;Ida-Virumaa;Russian;Female;46
2016;Harjumaa;Estonian;Female;38
2016;Harjumaa;Estonian;Female;42
2016;Tartumaa;Estonian;Female;26
2016;Harjumaa;Estonian;Female;38
2016;Harjumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Female;37
2016;Ida-Virumaa;Russian;Male;35
2016;Harjumaa;Russian;Male;32
2016;Võrumaa;Estonian;Male;31
2016;Harjumaa;Russian;Male;25
2016;Ida-Virumaa;Estonian;Male;35
2016;Põlvamaa;Estonian;Male;31
2016;Harjumaa;Estonian;Male;43
2016;Harjumaa;Russian;Male;36
2016;Harjumaa;Estonian;Male;37
2016;Ida-Virumaa;Estonian;Female;41
2016;Harjumaa;Estonian;Female;37
2016;Tartumaa;Russian;Female;41
2016;Harjumaa;Estonian;Female;45
2016;Pärnumaa;Estonian;Female;35
2016;Harjumaa;Russian;Male;44
2016;Harjumaa;Estonian;Male;36
2016;Ida-Virumaa;Russian;Male;34
2016;Harjumaa;Russian;Male;7
2016;Harjumaa;Estonian;Female;37
2016;Jõgevamaa;Estonian;Male;26
2016;Harjumaa;Estonian;Female;46
2016;Tartumaa;Estonian;Female;29
2016;Harjumaa;Russian;Male;33
2016;Harjumaa;Estonian;Female;42
2016;Harjumaa;Russian;Female;49
2016;Tartumaa;Estonian;Male;28
2016;Harjumaa;Estonian;Male;27
2016;Ida-Virumaa;Estonian;Male;36
2016;Harjumaa;Estonian;Female;14
2016;Harjumaa;Estonian;Male;45
2016;Lääne-Virumaa;Estonian;Female;28
2016;Harjumaa;Estonian;Female;39
2016;Viljandimaa;Estonian;Male;43
2016;Ida-Virumaa;Estonian;Male;37
2016;Viljandimaa;Estonian;Female;34
2016;Harjumaa;Estonian;Female;46
2016;Võrumaa;Estonian;Female;45
2016;Tartumaa;Estonian;Male;23
2016;Harjumaa;Estonian;Male;17
2016;Harjumaa;Estonian;Female;27
2016;Raplamaa;Estonian;Male;35
2016;Harjumaa;Russian;Female;30
2016;Harjumaa;Estonian;Female;39
2016;Harjumaa;Estonian;Female;42
2016;Harjumaa;Estonian;Female;31
2016;Põlvamaa;Estonian;Male;42
2016;Harjumaa;Estonian;Male;44
2016;Harjumaa;Estonian;Male;47
2016;Tartumaa;Estonian;Female;46
2016;Harjumaa;Estonian;Female;35
2016;Harjumaa;Russian;Male;39
2016;Harjumaa;Estonian;Female;41
2016;Tartumaa;Estonian;Female;39
2016;Lääne-Virumaa;Estonian;Male;38
2016;Harjumaa;Russian;Female;34
2016;Harjumaa;Estonian;Male;32
2016;Tartumaa;Estonian;Male;48
2016;Harjumaa;Estonian;Female;40
2016;Harjumaa;Russian;Female;41
2016;Viljandimaa;Estonian;Female;43
2016;Raplamaa;Estonian;Female;26
2016;Harjumaa;Russian;Female;40
2016;Pärnumaa;Estonian;Female;25
2016;Raplamaa;Estonian;Male;22
2016;Harjumaa;Estonian;Female;47
2016;Tartumaa;Estonian;Female;38
2016;Ida-Virumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Male;48
2016;Ida-Virumaa;Russian;Male;38
2016;Harjumaa;Estonian;Male;40
2016;Lääne-Virumaa;Estonian;Male;23
2016;Harjumaa;Estonian;Female;47
2016;Võrumaa;Estonian;Female;22
2016;Harjumaa;Estonian;Male;39
2016;Harjumaa;Estonian;Male;35
2016;Viljandimaa;Estonian;Male;45
2016;Harjumaa;Russian;Male;35
2016;Harjumaa;Estonian;Male;40
2016;Ida-Virumaa;Russian;Female;44
2016;Pärnumaa;Estonian;Male;27
2016;Pärnumaa;Estonian;Female;15
2016;Harjumaa;Estonian;Female;36
2016;Harjumaa;Estonian;Male;33
2016;Ida-Virumaa;Russian;Male;44
2016;Harjumaa;Estonian;Female;48
2016;Harjumaa;Russian;Female;46
2016;Harjumaa;Estonian;Male;41
2016;Harjumaa;Russian;Male;48
2016;Harjumaa;Russian;Female;45
2016;Harjumaa;Estonian;Male;46
2016;Pärnumaa;Estonian;Female;42
2016;Harjumaa;Estonian;Female;33
2016;Harjumaa;Estonian;Male;33
2016;Harjumaa;Estonian;Male;36
2016;Pärnumaa;Estonian;Male;42
2016;Harjumaa;Russian;Female;44
2016;Tartumaa;Estonian;Female;41
2016;Harjumaa;Estonian;Female;30
2016;Ida-Virumaa;Russian;Male;48
2016;Ida-Virumaa;Russian;Male;48
2016;Harjumaa;Estonian;Male;41
2016;Harjumaa;Estonian;Female;48
2016;Harjumaa;Estonian;Male;31
2016;Harjumaa;Russian;Female;42
2016;Pärnumaa;Estonian;Female;41
2016;Harjumaa;Estonian;Male;35
2016;Harjumaa;Russian;Male;32
2016;Harjumaa;Russian;Female;31
2016;Võrumaa;Estonian;Male;42
2016;Harjumaa;Russian;Female;47
2016;Harjumaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;23
2016;Ida-Virumaa;Estonian;Female;44
2016;Harjumaa;Estonian;Male;36
2016;Pärnumaa;Estonian;Female;36
2016;Pärnumaa;Estonian;Female;23
2016;Harjumaa;Estonian;Male;33
2016;Harjumaa;Estonian;Male;34
2016;Tartumaa;Estonian;Male;48
2016;Järvamaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;45
2016;Harjumaa;Estonian;Male;47
2016;Harjumaa;Estonian;Male;30
2016;Läänemaa;Estonian;Male;42
2016;Harjumaa;Estonian;Male;35
2016;Valgamaa;Estonian;Female;36
2016;Ida-Virumaa;Russian;Female;47
2016;Harjumaa;Estonian;Female;32
2016;Harjumaa;Estonian;Female;47
2016;Tartumaa;Estonian;Male;36
2016;Harjumaa;Russian;Male;14
2016;Saaremaa;Estonian;Male;39
2016;Tartumaa;Estonian;Female;22
2016;Harjumaa;Russian;Male;39
2016;Tartumaa;Estonian;Male;30
2016;Harjumaa;Russian;Female;43
2016;Harjumaa;Estonian;Female;46
2016;Viljandimaa;Estonian;Male;47
2016;Tartumaa;Estonian;Female;43
2016;Läänemaa;Estonian;Male;27
2016;Harjumaa;Estonian;Female;23
2016;Põlvamaa;Estonian;Male;31
2016;Harjumaa;Russian;Female;41
2016;Saaremaa;Estonian;Male;32
2016;Lääne-Virumaa;Estonian;Female;34
2016;Saaremaa;Estonian;Female;19
2016;Harjumaa;Russian;Male;38
2016;Harjumaa;Estonian;Female;37
2016;Tartumaa;Estonian;Male;33
2016;Viljandimaa;Estonian;Male;34
2016;Raplamaa;Estonian;Male;32
2016;Tartumaa;Estonian;Female;36
2016;Tartumaa;Estonian;Male;38
2016;Harjumaa;Estonian;Male;37
2016;Ida-Virumaa;Russian;Male;26
2016;Harjumaa;Estonian;Male;38
2016;Saaremaa;Estonian;Female;46
2016;Harjumaa;Estonian;Female;43
2016;Pärnumaa;Estonian;Male;29
2016;Harjumaa;Estonian;Female;40
2016;Läänemaa;Estonian;Female;27
2016;Harjumaa;Estonian;Male;40
2016;Tartumaa;Russian;Male;24
2016;Harjumaa;Estonian;Male;34
2016;Harjumaa;Estonian;Female;35
2016;Põlvamaa;Estonian;Female;41
2016;Ida-Virumaa;Estonian;Female;16
2016;Pärnumaa;Estonian;Male;16
2016;Harjumaa;Estonian;Female;45
2016;Harjumaa;Russian;Male;41
2016;Harjumaa;Estonian;Male;37
2016;Ida-Virumaa;Estonian;Female;35
2016;Tartumaa;Estonian;Male;49
2016;Harjumaa;Estonian;Male;26
2016;Harjumaa;Russian;Male;35
2016;Harjumaa;Estonian;Male;48
2016;Jõgevamaa;Estonian;Male;48
2016;Harjumaa;Russian;Male;42
2016;Läänemaa;Estonian;Female;33
2016;Tartumaa;Estonian;Male;34
2016;Raplamaa;Estonian;Female;32
2016;Harjumaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;44
2016;Ida-Virumaa;Russian;Male;41
2016;Harjumaa;Estonian;Male;41
2016;Tartumaa;Estonian;Female;27
2016;Harjumaa;Estonian;Female;45
2016;Harjumaa;Estonian;Female;30
2016;Tartumaa;Estonian;Male;43
2016;Harjumaa;Estonian;Male;39
2016;Harjumaa;Russian;Male;43
2016;Harjumaa;Estonian;Female;35
2016;Harjumaa;Russian;Female;41
2016;Harjumaa;Estonian;Male;46
2016;Tartumaa;Russian;Male;19
2016;Lääne-Virumaa;Estonian;Female;45
2016;Viljandimaa;Estonian;Male;11
2016;Viljandimaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;43
2016;Harjumaa;Estonian;Male;43
2016;Harjumaa;Estonian;Female;45
2016;Raplamaa;Estonian;Female;33
2016;Harjumaa;Estonian;Female;46
2016;Harjumaa;Estonian;Female;45
2016;Raplamaa;Estonian;Female;35
2016;Valgamaa;Estonian;Male;32
2016;Harjumaa;Estonian;Male;45
2016;Harjumaa;Estonian;Male;38
2016;Pärnumaa;Estonian;Male;34
2016;Pärnumaa;Estonian;Male;31
2016;Harjumaa;Estonian;Female;39
2016;Lääne-Virumaa;Estonian;Female;37
2016;Viljandimaa;Estonian;Male;36
2016;Tartumaa;Estonian;Female;38
2016;Saaremaa;Estonian;Male;43
2016;Tartumaa;Estonian;Male;34
2016;Valgamaa;Estonian;Male;30
2016;Pärnumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Male;37
2016;Harjumaa;Estonian;Male;47
2016;Harjumaa;Estonian;Female;45
2016;Harjumaa;Estonian;Male;38
2016;Lääne-Virumaa;Estonian;Male;40
2016;Raplamaa;Estonian;Male;35
2016;Harjumaa;Estonian;Male;23
2016;Jõgevamaa;Estonian;Male;49
2016;Harjumaa;Estonian;Male;27
2016;Tartumaa;Estonian;Female;27
2016;Tartumaa;Russian;Male;34
2016;Võrumaa;Estonian;Female;46
2016;Pärnumaa;Estonian;Male;25
2016;Harjumaa;Estonian;Male;30
2016;Tartumaa;Estonian;Female;24
2016;Harjumaa;Russian;Male;13
2016;Lääne-Virumaa;Estonian;Male;37
2016;Raplamaa;Estonian;Male;32
2016;Võrumaa;Estonian;Male;24
2016;Ida-Virumaa;Russian;Male;28
2016;Tartumaa;Estonian;Male;31
2016;Pärnumaa;Estonian;Female;21
2016;Harjumaa;Estonian;Male;37
2016;Läänemaa;Estonian;Female;36
2016;Tartumaa;Estonian;Male;43
2016;Tartumaa;Estonian;Female;40
2016;Järvamaa;Estonian;Male;32
2016;Ida-Virumaa;Russian;Male;49
2016;Harjumaa;Estonian;Female;48
2016;Harjumaa;Estonian;Male;29
2016;Võrumaa;Estonian;Female;43
2016;Viljandimaa;Estonian;Male;29
2016;Harjumaa;Estonian;Female;32
2016;Tartumaa;Estonian;Male;32
2016;Viljandimaa;Estonian;Male;38
2016;Harjumaa;Russian;Male;45
2016;Võrumaa;Estonian;Male;45
2016;Jõgevamaa;Estonian;Male;15
2016;Harjumaa;Estonian;Male;23
2016;Saaremaa;Estonian;Female;23
2016;Põlvamaa;Estonian;Female;41
2016;Harjumaa;Estonian;Male;34
2016;Viljandimaa;Estonian;Female;25
2016;Põlvamaa;Estonian;Male;48
2016;Võrumaa;Estonian;Female;43
2016;Ida-Virumaa;Russian;Male;28
2016;Ida-Virumaa;Estonian;Male;11
2016;Ida-Virumaa;Russian;Female;44
2016;Valgamaa;Estonian;Male;35
2016;Harjumaa;Estonian;Male;17
2016;Harjumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Female;40
2016;Tartumaa;Estonian;Male;34
2016;Ida-Virumaa;Estonian;Female;40
2016;Harjumaa;Estonian;Female;46
2016;Tartumaa;Estonian;Male;33
2016;Harjumaa;Estonian;Male;31
2016;Tartumaa;Estonian;Male;33
2016;Harjumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Female;34
2016;Harjumaa;Estonian;Female;37
2016;Tartumaa;Estonian;Male;36
2016;Saaremaa;Estonian;Female;30
2016;Harjumaa;Estonian;Male;35
2016;Harjumaa;Estonian;Male;36
2016;Ida-Virumaa;Russian;Female;37
2016;Tartumaa;Estonian;Female;33
2016;Tartumaa;Estonian;Male;42
2016;Harjumaa;Estonian;Female;35
2016;Ida-Virumaa;Estonian;Female;46
2016;Ida-Virumaa;Estonian;Male;36
2016;Valgamaa;Estonian;Male;20
2016;Saaremaa;Estonian;Male;34
2016;Harjumaa;Estonian;Male;13
2016;Järvamaa;Estonian;Male;29
2016;Saaremaa;Estonian;Female;39
2016;Saaremaa;Estonian;Male;34
2016;Harjumaa;Russian;Female;48
2016;Saaremaa;Estonian;Male;31
2016;Järvamaa;Estonian;Female;35
2016;Ida-Virumaa;Russian;Male;49
2016;Võrumaa;Estonian;Male;33
2016;Harjumaa;Russian;Male;41
2016;Harjumaa;Estonian;Female;46
2016;Harjumaa;Estonian;Female;32
2016;Harjumaa;Estonian;Male;27
2016;Tartumaa;Estonian;Male;38
2016;Tartumaa;Estonian;Male;37
2016;Raplamaa;Estonian;Female;45
2016;Harjumaa;Estonian;Female;40
2016;Harjumaa;Estonian;Female;23
2016;Harjumaa;Estonian;Female;42
2016;Harjumaa;Estonian;Male;22
2016;Pärnumaa;Estonian;Male;44
2016;Harjumaa;Estonian;Male;35
2016;Lääne-Virumaa;Russian;Male;33
2016;Võrumaa;Estonian;Male;38
2016;Pärnumaa;Estonian;Female;29
2016;Harjumaa;Russian;Male;17
2016;Harjumaa;Estonian;Male;36
2016;Harjumaa;Estonian;Female;40
2016;Ida-Virumaa;Russian;Female;39
2016;Põlvamaa;Estonian;Female;42
2016;Harjumaa;Estonian;Male;28
2016;Harjumaa;Estonian;Female;47
2016;Järvamaa;Estonian;Male;34
2016;Harjumaa;Russian;Male;45
2016;Harjumaa;Estonian;Female;36
2016;Pärnumaa;Estonian;Male;43
2016;Harjumaa;Russian;Female;42
2016;Hiiumaa;Estonian;Male;46
2016;Lääne-Virumaa;Estonian;Male;23
2016;Võrumaa;Estonian;Female;26
2016;Lääne-Virumaa;Russian;Female;38
2016;Harjumaa;Russian;Male;21
2016;Harjumaa;Estonian;Male;32
2016;Valgamaa;Estonian;Male;21
2016;Harjumaa;Russian;Male;27
2016;Pärnumaa;Estonian;Female;32
2016;Viljandimaa;Estonian;Male;42
2016;Järvamaa;Estonian;Male;16
2016;Harjumaa;Russian;Male;46
2016;Ida-Virumaa;Russian;Female;24
2016;Harjumaa;Estonian;Female;23
2016;Harjumaa;Russian;Female;39
2016;Harjumaa;Estonian;Female;40
2016;Harjumaa;Russian;Male;24
2016;Läänemaa;Estonian;Female;35
2016;Tartumaa;Estonian;Female;38
2016;Harjumaa;Estonian;Female;41
2016;Harjumaa;Russian;Male;36
2016;Ida-Virumaa;Russian;Male;47
2016;Ida-Virumaa;Estonian;Female;49
2016;Viljandimaa;Estonian;Male;19
2016;Harjumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Female;49
2016;Harjumaa;Estonian;Male;20
2016;Tartumaa;Estonian;Female;39
2016;Tartumaa;Estonian;Male;43
2016;Harjumaa;Estonian;Male;19
2016;Harjumaa;Estonian;Female;36
2016;Harjumaa;Estonian;Female;43
2016;Pärnumaa;Estonian;Male;35
2016;Lääne-Virumaa;Russian;Male;33
2016;Harjumaa;Estonian;Male;29
2016;Raplamaa;Estonian;Female;48
2016;Ida-Virumaa;Russian;Male;46
2016;Pärnumaa;Estonian;Female;22
2016;Ida-Virumaa;Russian;Male;35
2016;Pärnumaa;Estonian;Male;35
2016;Tartumaa;Estonian;Female;42
2016;Valgamaa;Estonian;Female;40
2016;Harjumaa;Estonian;Female;25
2016;Harjumaa;Estonian;Female;28
2016;Ida-Virumaa;Russian;Female;35
2016;Harjumaa;Estonian;Male;43
2016;Harjumaa;Russian;Female;41
2016;Harjumaa;Estonian;Female;35
2016;Harjumaa;Estonian;Female;38
2016;Viljandimaa;Estonian;Female;34
2016;Harjumaa;Estonian;Female;41
2016;Lääne-Virumaa;Estonian;Female;35
2016;Tartumaa;Estonian;Male;26
2016;Harjumaa;Russian;Female;28
2016;Ida-Virumaa;Russian;Male;25
2016;Harjumaa;Estonian;Female;34
2016;Harjumaa;Russian;Male;21
2016;Läänemaa;Estonian;Female;47
2016;Harjumaa;Russian;Female;37
2016;Ida-Virumaa;Estonian;Female;42
2016;Tartumaa;Estonian;Female;31
2016;Pärnumaa;Estonian;Female;23
2016;Tartumaa;Estonian;Female;39
2016;Lääne-Virumaa;Estonian;Male;19
2016;Harjumaa;Estonian;Male;19
2016;Põlvamaa;Estonian;Female;39
2016;Pärnumaa;Estonian;Female;45
2016;Pärnumaa;Russian;Male;27
2016;Jõgevamaa;Estonian;Male;17
2016;Lääne-Virumaa;Estonian;Female;48
2016;Harjumaa;Estonian;Female;45
2016;Harjumaa;Estonian;Female;45
2016;Saaremaa;Estonian;Male;36
2016;Ida-Virumaa;Estonian;Male;37
2016;Ida-Virumaa;Russian;Female;39
2016;Valgamaa;Russian;Male;12
2016;Harjumaa;Estonian;Female;38
2016;Järvamaa;Estonian;Male;43
2016;Harjumaa;Russian;Female;32
2016;Ida-Virumaa;Russian;Female;40
2016;Harjumaa;Estonian;Male;32
2016;Harjumaa;Estonian;Female;35
2016;Harjumaa;Estonian;Female;40
2016;Pärnumaa;Estonian;Female;46
2016;Võrumaa;Estonian;Female;33
2016;Harjumaa;Estonian;Male;36
2016;Harjumaa;Estonian;Male;39
2016;Valgamaa;Estonian;Male;29
2016;Tartumaa;Estonian;Male;29
2016;Lääne-Virumaa;Estonian;Male;24
2016;Tartumaa;Estonian;Female;24
2016;Jõgevamaa;Estonian;Male;39
2016;Läänemaa;Estonian;Female;30
2016;Harjumaa;Estonian;Male;39
2016;Ida-Virumaa;Russian;Female;43
2016;Harjumaa;Estonian;Female;42
2016;Viljandimaa;Estonian;Female;39
2016;Ida-Virumaa;Estonian;Female;44
2016;Harjumaa;Russian;Male;35
2016;Valgamaa;Estonian;Male;40
2016;Harjumaa;Estonian;Male;41
2016;Tartumaa;Estonian;Female;35
2016;Harjumaa;Estonian;Female;25
2016;Harjumaa;Estonian;Male;44
2016;Tartumaa;Estonian;Male;31
2016;Ida-Virumaa;Russian;Male;49
2016;Raplamaa;Estonian;Female;34
2016;Pärnumaa;Estonian;Male;34
2016;Lääne-Virumaa;Estonian;Female;26
2016;Ida-Virumaa;Russian;Female;49
2016;Harjumaa;Russian;Female;32
2016;Põlvamaa;Estonian;Male;42
2016;Valgamaa;Estonian;Male;35
2016;Harjumaa;Estonian;Female;39
2016;Ida-Virumaa;Russian;Female;36
2016;Harjumaa;Estonian;Male;31
2016;Harjumaa;Estonian;Male;46
2016;Läänemaa;Estonian;Female;35
2016;Tartumaa;Estonian;Female;42
2016;Tartumaa;Estonian;Male;40
2016;Ida-Virumaa;Russian;Male;39
2016;Harjumaa;Estonian;Male;27
2016;Valgamaa;Estonian;Male;30
2016;Harjumaa;Russian;Male;46
2016;Lääne-Virumaa;Estonian;Female;34
2016;Harjumaa;Russian;Female;34
2016;Tartumaa;Estonian;Female;29
2016;Harjumaa;Estonian;Female;28
2016;Ida-Virumaa;Russian;Male;32
2016;Lääne-Virumaa;Estonian;Female;33
2016;Läänemaa;Russian;Male;27
2016;Ida-Virumaa;Russian;Female;41
2016;Raplamaa;Estonian;Male;31
2016;Harjumaa;Estonian;Female;26
2016;Harjumaa;Russian;Male;45
2016;Põlvamaa;Estonian;Male;42
2016;Pärnumaa;Estonian;Male;10
2016;Harjumaa;Estonian;Male;28
2016;Saaremaa;Estonian;Female;47
2016;Pärnumaa;Estonian;Female;37
2016;Tartumaa;Estonian;Female;44
2016;Harjumaa;Estonian;Female;47
2016;Harjumaa;Estonian;Male;34
2016;Lääne-Virumaa;Russian;Male;42
2016;Viljandimaa;Estonian;Female;42
2016;Harjumaa;Russian;Male;45
2016;Ida-Virumaa;Russian;Female;32
2016;Harjumaa;Russian;Male;41
2016;Pärnumaa;Estonian;Female;38
2016;Harjumaa;Estonian;Male;41
2016;Valgamaa;Estonian;Female;30
2016;Pärnumaa;Estonian;Male;37
2016;Tartumaa;Estonian;Female;43
2016;Harjumaa;Russian;Male;40
2016;Harjumaa;Estonian;Male;47
2016;Pärnumaa;Estonian;Female;26
2016;Harjumaa;Russian;Male;40
2016;Tartumaa;Estonian;Female;34
2016;Harjumaa;Estonian;Female;42
2016;Harjumaa;Estonian;Female;41
2016;Harjumaa;Estonian;Female;33
2016;Harjumaa;Russian;Female;37
2016;Lääne-Virumaa;Estonian;Female;39
2016;Viljandimaa;Estonian;Male;28
2016;Lääne-Virumaa;Estonian;Female;17
2016;Tartumaa;Estonian;Female;39
2016;Tartumaa;Estonian;Female;47
2016;Tartumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Male;17
2016;Harjumaa;Estonian;Female;31
2016;Harjumaa;Estonian;Male;27
2016;Harjumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Male;33
2016;Harjumaa;Russian;Male;36
2016;Harjumaa;Estonian;Female;36
2016;Harjumaa;Estonian;Male;37
2016;Harjumaa;Estonian;Male;36
2016;Järvamaa;Estonian;Male;37
2016;Pärnumaa;Estonian;Female;35
2016;Raplamaa;Estonian;Female;43
2016;Tartumaa;Estonian;Male;46
2016;Harjumaa;Russian;Male;41
2016;Harjumaa;Estonian;Male;36
2016;Võrumaa;Estonian;Female;25
2016;Lääne-Virumaa;Estonian;Female;39
2016;Läänemaa;Estonian;Male;32
2016;Harjumaa;Estonian;Male;46
2016;Tartumaa;Estonian;Female;45
2016;Võrumaa;Estonian;Male;30
2016;Harjumaa;Russian;Male;41
2016;Valgamaa;Estonian;Male;29
2016;Harjumaa;Estonian;Male;34
2016;Viljandimaa;Estonian;Male;43
2016;Harjumaa;Estonian;Male;36
2016;Tartumaa;Estonian;Female;42
2016;Pärnumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Female;38
2016;Tartumaa;Estonian;Female;35
2016;Võrumaa;Estonian;Male;22
2016;Tartumaa;Estonian;Male;48
2016;Valgamaa;Estonian;Male;48
2016;Võrumaa;Estonian;Female;41
2016;Jõgevamaa;Estonian;Male;41
2016;Harjumaa;Russian;Female;45
2016;Saaremaa;Estonian;Female;40
2016;Ida-Virumaa;Estonian;Female;39
2016;Viljandimaa;Estonian;Female;29
2016;Ida-Virumaa;Estonian;Male;46
2016;Pärnumaa;Estonian;Female;25
2016;Ida-Virumaa;Russian;Female;42
2016;Pärnumaa;Estonian;Female;42
2016;Viljandimaa;Estonian;Female;40
2016;Harjumaa;Estonian;Female;19
2016;Tartumaa;Estonian;Female;46
2016;Harjumaa;Russian;Female;37
2016;Ida-Virumaa;Estonian;Male;45
2016;Harjumaa;Estonian;Male;38
2016;Harjumaa;Estonian;Female;45
2016;Tartumaa;Estonian;Female;43
2016;Viljandimaa;Estonian;Male;43
2016;Harjumaa;Estonian;Male;33
2016;Läänemaa;Estonian;Male;39
2016;Viljandimaa;Estonian;Female;37
2016;Jõgevamaa;Russian;Female;38
2016;Läänemaa;Estonian;Male;37
2016;Harjumaa;Estonian;Male;42
2016;Järvamaa;Estonian;Male;35
2016;Võrumaa;Estonian;Female;44
2016;Lääne-Virumaa;Russian;Male;27
2016;Harjumaa;Russian;Female;26
2016;Jõgevamaa;Estonian;Male;20
2016;Ida-Virumaa;Russian;Female;29
2016;Pärnumaa;Estonian;Male;44
2016;Harjumaa;Russian;Female;33
2016;Läänemaa;Estonian;Female;38
2016;Järvamaa;Estonian;Male;15
2016;Järvamaa;Estonian;Male;31
2016;Harjumaa;Estonian;Male;26
2016;Raplamaa;Estonian;Female;33
2016;Harjumaa;Estonian;Male;28
2016;Ida-Virumaa;Estonian;Female;49
2016;Pärnumaa;Estonian;Female;28
2016;Harjumaa;Estonian;Female;26
2016;Tartumaa;Estonian;Female;39
2016;Harjumaa;Estonian;Male;32
2016;Tartumaa;Estonian;Male;25
2016;Viljandimaa;Estonian;Female;32
2016;Pärnumaa;Estonian;Female;29
2016;Harjumaa;Russian;Female;32
2016;Harjumaa;Russian;Female;47
2016;Harjumaa;Estonian;Female;37
2016;Harjumaa;Estonian;Male;35
2016;Tartumaa;Estonian;Female;20
2016;Harjumaa;Russian;Male;43
2016;Valgamaa;Estonian;Female;25
2016;Ida-Virumaa;Russian;Male;38
2016;Võrumaa;Estonian;Female;39
